OBJECTID,ProjectNum,ProjectID,Name,Description,ProgramYr,Program,Category,Status,Department,Manager,Phone,Email,BondAmount,DsgnAwardA,DsgnAwardE,DsgnCmpltA,DsgnCmpltE,CnstAwardA,CnstAwardE,CnstStartA,CnstStartE,CnstCmpltA,CnstCmpltE,CD01,CD02,CD03,CD04,CD05,CD06,CD07,CD08,CD09,CD10,CD11,CD12,CD13,CD14,CDCW,LastModDt,DsgnAwardC,DsgnCmpltC,CnstAwardC,CnstStartC,CnstCmpltC,District,OrigBudgeAmt,CurrentBudget,AmountPaid,CurrentCommit,DistrictCurrent,Shape__Length
256256,1012576,PB17V913,Mountain Creek Pkwy from Mountainview Dr to Eagle Ford Dr,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallas.gov,222676,,,,,2019/06/28 05:00:00+00,2019/06/28 05:00:00+00,2019/07/12 05:00:00+00,2019/07/12 05:00:00+00,2019/09/03 05:00:00+00,2019/09/03 05:00:00+00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024/07/27 05:00:00+00,,,2019/06/28 05:00:00+00,2019/07/12 05:00:00+00,2019/09/03 05:00:00+00,03,222676,-221791.42,0,0,3,725.91298000935
256257,1012577,PB17V914,N Prairie Creek Rd from Lake June Rd to Palisade Dr,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallas.gov,1534411,,,,,2019/05/20 05:00:00+00,2019/05/20 05:00:00+00,2019/06/03 05:00:00+00,2019/06/03 05:00:00+00,2019/11/02 05:00:00+00,2019/11/02 05:00:00+00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,2019/05/20 05:00:00+00,2019/06/03 05:00:00+00,2019/11/02 05:00:00+00,05,1534411,1675931.22,0,0,5,4590.26164616461
256258,1012578,PB17V915,N.Munger Blvd from Gaston Ave to Live Oak,Street Resurfacing,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallas.gov,620165,,,,,2018/06/13 05:00:00+00,2018/06/13 05:00:00+00,2018/06/27 05:00:00+00,2018/06/27 05:00:00+00,2018/08/24 05:00:00+00,2018/08/24 05:00:00+00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024/07/27 05:00:00+00,,,2018/06/13 05:00:00+00,2018/06/27 05:00:00+00,2018/08/24 05:00:00+00,14,620165,57310.31,424282.5,426403.91,14,1323.7549174003
256259,1012579,PB17V916,Stella Ave from S Corinth St to Cedar Crest Blvd,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallas.gov,257101,,,,,2019/05/27 05:00:00+00,2019/05/27 05:00:00+00,2019/06/10 05:00:00+00,2019/06/10 05:00:00+00,2019/09/19 05:00:00+00,2019/09/19 05:00:00+00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,2019/05/27 05:00:00+00,2019/06/10 05:00:00+00,2019/09/19 05:00:00+00,04,257101,827131.43,0,0,4,1478.60700327868
256260,1012580,PB17V917,Maple Routh Conn from Thomas Ave to McKinney Ave,,2017,Street and Transportation,Street Resurfacing,Canceled/Reprogrammed,PBW,,,,139430,,,,,,2022/09/30 05:00:00+00,,2022/09/30 05:00:00+00,,2022/12/30 06:00:00+00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024/07/27 05:00:00+00,,,2022/09/30 05:00:00+00,2022/09/30 05:00:00+00,2022/12/30 06:00:00+00,14,139430,-139430,0,0,14,511.654617204678
256261,1012581,PB17V918,Campbell Rd from Colegrove Dr to Hillcrest Rd,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallas.gov,316418,,,,,2020/03/02 06:00:00+00,2020/03/02 06:00:00+00,2020/03/16 05:00:00+00,2020/03/16 05:00:00+00,2020/03/30 05:00:00+00,2020/03/30 05:00:00+00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023/05/04 05:00:00+00,,,2020/03/02 06:00:00+00,2020/03/16 05:00:00+00,2020/03/30 05:00:00+00,12,316418,300571.91,0,0,12,692.351171917618
256262,1012582,PB17V919,Campbell Rd from Hillcrest Rd to Meandering Way,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallascityhall.com,928467,,,,,2018/12/03 06:00:00+00,2018/12/03 06:00:00+00,2018/12/17 06:00:00+00,2018/12/17 06:00:00+00,2019/03/26 05:00:00+00,2019/03/26 05:00:00+00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024/07/27 05:00:00+00,,,2018/12/03 06:00:00+00,2018/12/17 06:00:00+00,2019/03/26 05:00:00+00,12,928467,1854398.62,781615.89,982406.11,12,2164.40754750219
256263,1012583,PB17V920,Webb Chapel Ext from Larga Dr to Webb Chapel Rd,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallas.gov,484899,,,,,2019/03/06 06:00:00+00,2019/03/06 06:00:00+00,2019/03/20 05:00:00+00,2019/03/20 05:00:00+00,2019/05/24 05:00:00+00,2019/05/24 05:00:00+00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,2019/03/06 06:00:00+00,2019/03/20 05:00:00+00,2019/05/24 05:00:00+00,06,484900,1754705.8,0,0,6,1131.72081529322
256264,1012584,PB17V921,Abrams Rd from Trammel Dr to E University Blvd,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallas.gov,145981,,,,,2021/01/18 06:00:00+00,2021/01/18 06:00:00+00,2021/01/18 06:00:00+00,2021/01/18 06:00:00+00,2021/05/27 05:00:00+00,2021/05/27 05:00:00+00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024/08/04 05:00:00+00,,,2021/01/18 06:00:00+00,2021/01/18 06:00:00+00,2021/05/27 05:00:00+00,09,145981,-142496.67,1816,-134619.27,9,374.278467194229
256265,1012585,PB17V922,Lemmon Ave from Reagan St to Throckmorton St,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallas.gov,195956,,,,,2019/07/15 05:00:00+00,2019/07/15 05:00:00+00,2019/07/29 05:00:00+00,2019/07/29 05:00:00+00,2019/09/11 05:00:00+00,2019/09/11 05:00:00+00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023/08/16 05:00:00+00,,,2019/07/15 05:00:00+00,2019/07/29 05:00:00+00,2019/09/11 05:00:00+00,14,195956,-194820.65,0,-195955.9,14,457.228425426711
256266,1012586,PB17V923,Royal Ln from Brockbank Dr to Coogan Dr,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallas.gov,455127,,,,,2018/08/24 05:00:00+00,2018/08/24 05:00:00+00,2018/09/07 05:00:00+00,2018/09/07 05:00:00+00,2018/11/09 06:00:00+00,2018/11/09 06:00:00+00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2024/07/27 05:00:00+00,,,2018/08/24 05:00:00+00,2018/09/07 05:00:00+00,2018/11/09 06:00:00+00,13,455127,1196955,598477.5,601469.99,6,1078.45368621566
256267,1012587,PB17V924,Meandering Way from Purple Sage Rd to Spring Grove Ave,Street Resurfacing,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallascityhall.com,76240,,,,,2018/02/21 06:00:00+00,2018/02/21 06:00:00+00,2018/03/07 06:00:00+00,2018/03/07 06:00:00+00,2018/06/18 05:00:00+00,2018/06/18 05:00:00+00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023/08/16 05:00:00+00,,,2018/02/21 06:00:00+00,2018/03/07 06:00:00+00,2018/06/18 05:00:00+00,11,76240,113285.5,0,0,11,321.922112957763
256268,1012588,PB17V925,Rylie Rd from Thorne St to Bloomfield Dr,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallas.gov,259856,,,,,2019/07/29 05:00:00+00,2019/07/29 05:00:00+00,2019/08/12 05:00:00+00,2019/08/12 05:00:00+00,2019/12/10 06:00:00+00,2019/12/10 06:00:00+00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,2019/07/29 05:00:00+00,2019/08/12 05:00:00+00,2019/12/10 06:00:00+00,08,259856,221492.32,0,0,8,999.788844423828
256269,1012589,PB17V926,Meandering Way from L B J Serv N to Brushcreek Ln,Street Resurfacing,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Christopher Lutz,214-671-0077,christopher.lutz@dallas.gov,179373,,,,,2018/02/14 06:00:00+00,2018/02/14 06:00:00+00,2018/02/22 06:00:00+00,2018/02/22 06:00:00+00,2018/03/22 05:00:00+00,2018/03/22 05:00:00+00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023/05/04 05:00:00+00,,,2018/02/14 06:00:00+00,2018/02/22 06:00:00+00,2018/03/22 05:00:00+00,11,179373,139439.52,66334.6,71504.36,11,782.87026316833
256270,1012590,PB17V927,Walnut Hill Ln from Thackery St to Hillcrest Rd,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallas.gov,470356,,,,,2018/12/24 06:00:00+00,2018/12/24 06:00:00+00,2019/01/07 06:00:00+00,2019/01/07 06:00:00+00,2019/03/21 05:00:00+00,2019/03/21 05:00:00+00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024/08/03 05:00:00+00,,,2018/12/24 06:00:00+00,2019/01/07 06:00:00+00,2019/03/21 05:00:00+00,13,470356,1325040.89,634409.39,641897.56,13,1052.25675994924
256271,1012591,PB17V928,Frankford Rd from Preston Rd to Hillcrest Rd,"Street Resurfacing / Repair, Signals, and  Fiber InterconnectThe 2nd Phase was awarded to Gadberry Construction. Construction started May 6th. Construction is about 45% complete. Finished all drill shafts for the intersections of Hillcrest and Davenport.",2017,Street and Transportation,Street Resurfacing,Under Construction,PBW,Dhiyaa Tohme,,dhiyaa.tohme@dallas.gov,1754016,,,,,2024/01/24 06:00:00+00,2024/01/24 06:00:00+00,2024/05/06 05:00:00+00,2024/05/06 05:00:00+00,,2025/06/30 05:00:00+00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2025/02/01 06:00:00+00,,,2024/01/24 06:00:00+00,2024/05/06 05:00:00+00,2025/06/30 05:00:00+00,12,1754016,735343.27,1941007.97,818397.75,12,3994.33531028687
256272,1012592,PB17V929,Sunnyvale St from Ann Arbor Ave to Cummings St,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallas.gov,301397,,,,,2019/05/18 05:00:00+00,2019/05/18 05:00:00+00,2019/06/01 05:00:00+00,2019/06/01 05:00:00+00,2019/12/20 06:00:00+00,2019/12/20 06:00:00+00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,2019/05/18 05:00:00+00,2019/06/01 05:00:00+00,2019/12/20 06:00:00+00,04,301397,648060.83,0,0,4,1595.07780356101
256273,1012593,PB17V930,Park Ln from Hillcrest Rd to Sarah Nash Ct,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,,,,701085,,,,,2021/11/02 05:00:00+00,2021/11/02 05:00:00+00,2021/11/02 05:00:00+00,2021/11/02 05:00:00+00,2022/04/13 05:00:00+00,2022/04/13 05:00:00+00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024/08/04 05:00:00+00,,,2021/11/02 05:00:00+00,2021/11/02 05:00:00+00,2022/04/13 05:00:00+00,04,701085,574644.1,176095.15,191111.29,13,2659.34763612277
256274,1012594,PB17V931,Arapaho Rd from Meadowcreek Dr to Hillcrest Rd,Street Resurfacing ,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallas.gov,714949,,,,,2018/08/01 05:00:00+00,2018/08/01 05:00:00+00,2018/08/15 05:00:00+00,2018/08/15 05:00:00+00,2018/10/18 05:00:00+00,2018/10/18 05:00:00+00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023/05/04 05:00:00+00,,,2018/08/01 05:00:00+00,2018/08/15 05:00:00+00,2018/10/18 05:00:00+00,12,714950,499857.98,159940.48,223682.11,11,1607.42268862862
256275,1012595,PB17V932,W Commerce St from N Hampton Rd to Postal Way,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallas.gov,639078,,,,,2019/08/02 05:00:00+00,2019/08/02 05:00:00+00,2019/08/16 05:00:00+00,2019/08/16 05:00:00+00,2019/11/02 05:00:00+00,2019/11/02 05:00:00+00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2024/01/03 06:00:00+00,,,2019/08/02 05:00:00+00,2019/08/16 05:00:00+00,2019/11/02 05:00:00+00,06,639078,564766.69,0,0,6,1930.93747890324
256276,1012596,PB17V933,Frankford Rd from Hillcrest Rd to Coit Rd,"Street Resurfacing / Repair, Signals, and  Fiber InterconnectThe 2nd Phase was awarded to Gadberry Construction. Construction started May 6th. Construction is about 45% complete. Finished all drill shafts for the intersections of Hillcrest and Davenport.",2017,Street and Transportation,,Under Construction,PBW,Dhiyaa Tohme,,dhiyaa.tohme@dallas.gov,2212007,,,,,,2024/01/24 06:00:00+00,,2024/05/06 05:00:00+00,,2025/06/30 05:00:00+00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2025/02/01 06:00:00+00,,,2024/01/24 06:00:00+00,2024/05/06 05:00:00+00,2025/06/30 05:00:00+00,12,2212007,1899484.78,2806564.65,4117633.8,12,5080.92399840747
256277,1012597,PB17V934,Midpark Rd from Goldmark Dr to N Central Serv E,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallascityhall.com,264007,,,,,2020/05/25 05:00:00+00,2020/05/25 05:00:00+00,2020/06/08 05:00:00+00,2020/06/08 05:00:00+00,2020/07/20 05:00:00+00,2020/07/20 05:00:00+00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023/05/04 05:00:00+00,,,2020/05/25 05:00:00+00,2020/06/08 05:00:00+00,2020/07/20 05:00:00+00,11,264008,178842.64,0,0,11,1016.27093149696
256278,1012598,PB17V935,W University Blvd from Inwood Rd to Eastern Ave,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,,,,429539,,,,,2021/06/02 05:00:00+00,2021/06/02 05:00:00+00,2021/06/02 05:00:00+00,2021/06/02 05:00:00+00,2021/12/30 06:00:00+00,2021/12/30 06:00:00+00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024/07/27 05:00:00+00,,,2021/06/02 05:00:00+00,2021/06/02 05:00:00+00,2021/12/30 06:00:00+00,11,429539,-48450.59,0,5712.86,13,2203.66810554454
256279,1012599,PB17V936,Webb Chapel Rd from Forest Ln to LBJ Service S,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallas.gov,390162,,,,,2019/09/03 05:00:00+00,2019/09/03 05:00:00+00,2019/09/03 05:00:00+00,2019/09/03 05:00:00+00,2019/10/05 05:00:00+00,2019/10/05 05:00:00+00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023/05/04 05:00:00+00,,,2019/09/03 05:00:00+00,2019/09/03 05:00:00+00,2019/10/05 05:00:00+00,06,390163,170974.35,0,0,13,1000.98946820665
256280,1012600,PB17V937,Gus Thomasson Rd from Dawn Dr to Desdemona Dr,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallascityhall.com,90552,,,,,2020/04/21 05:00:00+00,2020/04/21 05:00:00+00,2020/05/05 05:00:00+00,2020/05/05 05:00:00+00,2020/07/13 05:00:00+00,2020/07/13 05:00:00+00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,2020/04/21 05:00:00+00,2020/05/05 05:00:00+00,2020/07/13 05:00:00+00,09,90552,150708.26,0,0,2,303.890092527442
256281,1012601,PB17V938,W University Blvd from Robin Rd to Inwood Rd,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,,,,103472,,,,,2021/06/02 05:00:00+00,2021/06/02 05:00:00+00,2021/06/02 05:00:00+00,2021/06/02 05:00:00+00,2021/08/17 05:00:00+00,2021/08/17 05:00:00+00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024/08/04 05:00:00+00,,,2021/06/02 05:00:00+00,2021/06/02 05:00:00+00,2021/08/17 05:00:00+00,09,103472,103154.74,192541.92,202169.02,2,352.169186346485
256282,1012602,PB17V939,Arapaho Rd from Golden Creek Rd to Meadowcreek Dr,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallas.gov,870363,,,,,2018/08/15 05:00:00+00,2018/08/15 05:00:00+00,2018/08/15 05:00:00+00,2018/08/15 05:00:00+00,2018/10/18 05:00:00+00,2018/10/18 05:00:00+00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024/07/27 05:00:00+00,,,2018/08/15 05:00:00+00,2018/08/15 05:00:00+00,2018/10/18 05:00:00+00,12,870363,619185.85,409746.69,411795.43,11,2023.27484203056
256283,1012603,PB17V940,W Lovers Ln from Menier St to Preston Park Dr,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallas.gov,317995,,,,,2019/11/09 06:00:00+00,2019/11/09 06:00:00+00,2019/11/09 06:00:00+00,2019/11/09 06:00:00+00,2020/01/30 06:00:00+00,2020/01/30 06:00:00+00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023/05/04 05:00:00+00,,,2019/11/09 06:00:00+00,2019/11/09 06:00:00+00,2020/01/30 06:00:00+00,13,317996,674062.33,317509.3,328557.2,13,1137.47422931021
256284,1012604,PB17V941,Campbell Rd from Meandering Way to Coit Rd,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallascityhall.com,1378860,,,,,2019/01/01 06:00:00+00,2019/01/01 06:00:00+00,2019/01/15 06:00:00+00,2019/01/15 06:00:00+00,2019/03/26 05:00:00+00,2019/03/26 05:00:00+00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2025/01/18 06:00:00+00,,,2019/01/01 06:00:00+00,2019/01/15 06:00:00+00,2019/03/26 05:00:00+00,12,1378860,2137045.41,1060776.66,1381476.31,12,3205.40575946961
256285,1012605,PB17V942,Abrams Rd from E University Blvd to Chesley Ln,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallas.gov,450000,,,,,2021/01/28 06:00:00+00,2021/01/28 06:00:00+00,2021/01/28 06:00:00+00,2021/01/28 06:00:00+00,2021/05/27 05:00:00+00,2021/05/27 05:00:00+00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024/08/04 05:00:00+00,,,2021/01/28 06:00:00+00,2021/01/28 06:00:00+00,2021/05/27 05:00:00+00,09,450000,-54279.53,2411.5,-1726.85,9,514.522591780473
256286,1012606,PB17V944,Lemmon Ave from Throckmorton St to Knight St,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallas.gov,236876,,,,,2020/07/15 05:00:00+00,2020/07/15 05:00:00+00,2019/07/29 05:00:00+00,2019/07/29 05:00:00+00,2019/09/11 05:00:00+00,2019/09/11 05:00:00+00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024/07/27 05:00:00+00,,,2020/07/15 05:00:00+00,2019/07/29 05:00:00+00,2019/09/11 05:00:00+00,14,236876,19452.75,0,-236875.8,14,552.657665735019
256287,1012607,PB17V943,Bickers St from Melinda Hills Dr to N Westmoreland Rd,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallascityhall.com,175513,,,,,2019/08/21 05:00:00+00,2019/08/21 05:00:00+00,2019/09/04 05:00:00+00,2019/09/04 05:00:00+00,2020/07/30 05:00:00+00,2020/07/30 05:00:00+00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,2019/08/21 05:00:00+00,2019/09/04 05:00:00+00,2020/07/30 05:00:00+00,06,175514,245638.56,0,0,6,613.852001936535
256288,1012608,PB17V945,Walnut Hill Ln from Midway Rd to Crestline Ave,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallas.gov,441863,,,,,2018/12/31 06:00:00+00,2018/12/31 06:00:00+00,2019/01/14 06:00:00+00,2019/01/14 06:00:00+00,2019/04/18 05:00:00+00,2019/04/18 05:00:00+00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023/05/04 05:00:00+00,,,2018/12/31 06:00:00+00,2019/01/14 06:00:00+00,2019/04/18 05:00:00+00,13,441863,876060.77,434197.77,441863,13,1149.80402784407
256289,1012609,PB17V946,Shady Trl from Manana Dr to Andjon Dr,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallas.gov,113670,,,,,2020/06/29 05:00:00+00,2020/06/29 05:00:00+00,2020/07/13 05:00:00+00,2020/07/13 05:00:00+00,2020/07/30 05:00:00+00,2020/07/30 05:00:00+00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,2020/06/29 05:00:00+00,2020/07/13 05:00:00+00,2020/07/30 05:00:00+00,06,113671,0,0,0,6,486.402015333261
256290,1012610,PB17V947,Arapaho Rd from Hillcrest Rd to Meandering Way,Street Resurfacing ,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallascityhall.com,1002109,,,,,2019/12/31 06:00:00+00,2019/12/31 06:00:00+00,2020/01/14 06:00:00+00,2020/01/14 06:00:00+00,2020/02/18 06:00:00+00,2020/02/18 06:00:00+00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023/08/16 05:00:00+00,,,2019/12/31 06:00:00+00,2020/01/14 06:00:00+00,2020/02/18 06:00:00+00,12,1002109,352896.53,497876.85,582510.82,11,2362.16470169885
256291,1012611,PB17V948,S Hall St from Chestnut St to Jeffries St,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallas.gov,135485,,,,,2019/05/16 05:00:00+00,2019/05/16 05:00:00+00,2019/05/30 05:00:00+00,2019/05/30 05:00:00+00,2019/07/19 05:00:00+00,2019/07/19 05:00:00+00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,2019/05/16 05:00:00+00,2019/05/30 05:00:00+00,2019/07/19 05:00:00+00,02,135485,135543.95,0,0,2,440.472455002177
256292,1012612,PB17V949,Abrams Rd from Glennox Ln to E Lovers Ln,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,,,,129585,,,,,2022/11/02 05:00:00+00,2022/11/02 05:00:00+00,2022/11/02 05:00:00+00,2022/11/02 05:00:00+00,2023/01/30 06:00:00+00,2023/01/30 06:00:00+00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024/08/04 05:00:00+00,,,2022/11/02 05:00:00+00,2022/11/02 05:00:00+00,2023/01/30 06:00:00+00,02,129586,346748.94,233659.88,263785.32,9,332.592465541136
256293,1012613,PB17V950,N Beckley Ave from E Davis St to E Neely St,Street Resurfacing,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallascityhall.com,93643,,,,,2019/10/07 05:00:00+00,2019/10/07 05:00:00+00,2019/11/04 06:00:00+00,2019/11/04 06:00:00+00,2019/12/06 06:00:00+00,2019/12/06 06:00:00+00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024/01/03 06:00:00+00,,,2019/10/07 05:00:00+00,2019/11/04 06:00:00+00,2019/12/06 06:00:00+00,01,93643,78938.46,0,0,1,462.596866397058
256294,1012614,PB17V951,Royal Ln from Harry Hines Blvd to Grissom Ln,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallas.gov,584815,,,,,2021/06/08 05:00:00+00,2021/06/08 05:00:00+00,2021/06/08 05:00:00+00,2021/06/08 05:00:00+00,2021/11/09 06:00:00+00,2021/11/09 06:00:00+00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2024/08/04 05:00:00+00,,,2021/06/08 05:00:00+00,2021/06/08 05:00:00+00,2021/11/09 06:00:00+00,06,584815,-401060.21,375105.65,395272.91,6,1341.12942865838
256295,1012615,PB17V952,Campbell Rd from Preston Rd to Preston Trail Dr,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,,,,165943,,,,,2021/10/29 05:00:00+00,2021/10/29 05:00:00+00,2021/10/29 05:00:00+00,2021/10/29 05:00:00+00,2021/12/30 06:00:00+00,2021/12/30 06:00:00+00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024/07/27 05:00:00+00,,,2021/10/29 05:00:00+00,2021/10/29 05:00:00+00,2021/12/30 06:00:00+00,11,165944,324523.38,1000,26076.82,12,579.282173856866
256296,1012616,PB17V953,S Belt Line Rd from Fish Rd to W Lawson Rd,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallascityhall.com,146713,,,,,2019/08/21 05:00:00+00,2019/08/21 05:00:00+00,2019/09/04 05:00:00+00,2019/09/04 05:00:00+00,2019/12/18 06:00:00+00,2019/12/18 06:00:00+00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,2019/08/21 05:00:00+00,2019/09/04 05:00:00+00,2019/12/18 06:00:00+00,08,146713,900892.36,0,0,8,2427.17044499994
256297,1012617,PB17V954,S Belt Line Rd from W Lawson Rd to Sarah Ln,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallascityhall.com,146701,,,,,2020/08/21 05:00:00+00,2020/08/21 05:00:00+00,2019/09/04 05:00:00+00,2019/09/04 05:00:00+00,2020/12/18 06:00:00+00,2020/12/18 06:00:00+00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024/08/04 05:00:00+00,,,2020/08/21 05:00:00+00,2019/09/04 05:00:00+00,2020/12/18 06:00:00+00,08,146702,259631.12,0,14519.96,8,470.732778930713
256298,1012618,PB17V955,Forest Ln from Grissom Ln to Josey Ln,,2017,Street and Transportation,Street Resurfacing,Complete,PBW,Antonio Montez,214-601-1567,antonio.montez@dallas.gov,654856,,,,,2019/02/04 06:00:00+00,2019/02/04 06:00:00+00,2019/02/18 06:00:00+00,2019/02/18 06:00:00+00,2019/04/05 05:00:00+00,2019/04/05 05:00:00+00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,2019/02/04 06:00:00+00,2019/02/18 06:00:00+00,2019/04/05 05:00:00+00,06,654856,1390170.52,460465.63,655206.04,6,1516.53804265007
