OBJECTID,ProjectNum,ProjectID,Name,Description,ProgramYr,Program,Category,Status,Department,Manager,Phone,Email,BondAmount,DsgnAwardA,DsgnAwardE,DsgnCmpltA,DsgnCmpltE,CnstAwardA,CnstAwardE,CnstStartA,CnstStartE,CnstCmpltA,CnstCmpltE,CD01,CD02,CD03,CD04,CD05,CD06,CD07,CD08,CD09,CD10,CD11,CD12,CD13,CD14,CDCW,LastModDt,DsgnAwardC,DsgnCmpltC,CnstAwardC,CnstStartC,CnstCmpltC,District,OrigBudgeAmt,CurrentBudget,AmountPaid,CurrentCommit,DistrictCurrent,Shape__Length
106881,1009082,PB12S515,Kiest Blvd (W) from Beckley Ave to NB IH 35E Service Rd,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,314700,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,314700,313139.18,313919.59,329395.55,4,1234.71936362124
106882,1009083,PB12S516,Kirnwood Dr from Leigh Ann Dr to Woodspan Dr,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,228800,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,,228800,248570.19,248570.19,260653.27,8,1377.88366750902
106883,1009084,PB12S517,La Cabeza Dr from Spring Creek Rd To Querida Ln,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,122900,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2024/02/21 06:00:00+00,,,,,,TBD,122900,245800,0,0,"11,12",1138.96104346622
106884,1009085,PB12S518,Lanewood Cir from Neering Dr to Jupiter Rd,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,236800,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,,236800,216850.05,216850.05,227206.95,9,1976.59056176894
106885,1009086,PB12S519,Leavalley Dr from Hillwood Ln to Winterwood Ln,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,53200,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,53200,106400,0,0,11,443.596553407132
106886,1009087,PB12S520,Marquis from Norcross to Royal,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,227600,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023/05/04 05:00:00+00,,,,,,TBD,227600,173354,199743.86,209731.05,13,1901.46424241002
106887,1009088,PB12S521,Mather Ct from Albrook St to S. Randolph Dr,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,123400,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,123400,122787.98,123093.99,129162.42,1,1339.64421601019
106888,1009089,PB12S522,Mercer Cir from Mercer Dr to EOP,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,40900,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,,40900,32778.06,32778.06,34416.96,2,155.687750200634
106889,1009090,PB12S523,Mercer Dr from Vinewood Dr to Buckner Blvd,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,497500,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024/08/30 05:00:00+00,,,,,,TBD,497500,511150.25,509628.15,534345.45,2,2994.64608270238
106890,1009091,PB12S524,Mercer Pl from Mercer Dr to EOP,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,46200,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024/08/30 05:00:00+00,,,,,,,46200,38298.73,38298.73,40213.67,2,202.284568493516
106891,1009092,PB12S525,Merriman Pkwy from Hyde Park Dr to Sedgewick Dr,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,174300,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,174300,0,9539.92,9539.92,10,1451.76159482272
106892,1009093,PB12S527,Montclair Ave from Brooklyn Ave to Clarendon Dr,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,165300,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,165300,330600,0,0,1,1354.54511826955
106893,1009094,PB12S526,Misty Trl from Golden Creek Rd to Warm Mist Ln,Street Resurfacing ,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,85300,,,,,2018/04/25 05:00:00+00,2018/04/25 05:00:00+00,2018/05/15 05:00:00+00,2018/05/15 05:00:00+00,2018/08/30 05:00:00+00,2018/08/30 05:00:00+00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023/05/04 05:00:00+00,,,2018/04/25 05:00:00+00,2018/05/15 05:00:00+00,2018/08/30 05:00:00+00,TBD,85300,170600,0,0,12,712.588195553686
106894,1009095,PB12S528,Montreal Ave (S) from Clarendon Dr to Brandon St,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,157500,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,,157500,157500,0,0,1,1137.40694259377
106895,1009096,PB12S529,Mt. Ranier St from Albrook St to N. Randolph St,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,226800,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,226800,99370.08,163085.04,171080.72,1,1931.87923299192
106896,1009097,PB12S530,Norcross from Webb Chapel to Cromwell,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,294500,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024/10/02 05:00:00+00,,,,,,,294500,305235.64,305418.27,320243.78,13,2457.65852920372
106897,1009098,PB12S531,Ocalla Ave from Garland Rd to San Fernando Way,,2012,Street and Transportation,Street Resurfacing,,PBW,,,,88100,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,,88100,0,0,0,9,733.686743391199
106898,1009099,PB12S532,Olusta Dr from Oklaunion Dr to Murdock Rd,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,205100,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024/08/29 05:00:00+00,,,,,,,205100,205100,0,0,8,1370.16848678458
106899,1009100,PB12S533,Olusta Dr from S. Murdeaux Ln to Forsythe Dr,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,73800,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024/08/29 05:00:00+00,,,,,,TBD,73800,66225.96,66225.96,69537.26,8,614.770363820972
106900,1009101,PB12S534,Park Lane from Thackery St to Hillcrest Rd,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,171400,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023/05/04 05:00:00+00,,,,,,TBD,171400,0,11741.26,17443.23,13,1429.34218403574
106901,1009102,PB12S536,Parkdale Dr from Laverne Ave to Hilltop St,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,242900,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,242900,241695.28,242297.64,254242.68,7,2495.01745233825
106902,1009103,PB12S535,Park Lane from Tulane St to Edgemere Rd,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,162600,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023/05/04 05:00:00+00,,,,,,TBD,162600,0,61215.07,64162.16,13,1357.02779405695
106903,1009104,PB12S537,"Parkshire, Lizshire, Sanshire, Danashire, Debshire, Clayshire, Pegshire",,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,371200,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,,371200,353506.56,0,0,10,2803.24304090202
106904,1009105,PB12S539,Pensive from Walnut Hill to Merrell,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,327900,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023/05/04 05:00:00+00,,,,,,TBD,327900,356221.31,356221.31,373537.94,13,2732.06502738923
106905,1009106,PB12S538,Patton from Davis to 6th,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,190100,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,190100,121562.83,10393.83,10393.83,1,1583.13851173329
106906,1009107,PB12S540,Plummer Dr from Strayhorn Dr to Ferguson Rd,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,545200,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,545200,561604.85,561604.85,588847.71,9,4197.01188538462
106907,1009108,PB12S541,Prestonshire from Tulane to Edgemere,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,162800,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023/05/04 05:00:00+00,,,,,,TBD,162800,161992.56,162396.28,170402.27,13,1356.97759280398
106908,1009109,PB12S542,Racine Dr from Kirnwood to Cleardale,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,150400,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,,150400,150400,0,0,8,904.724311479057
106909,1009110,PB12S543,Ravehill Ln from Waycross Dr to Prichard Ln,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,382900,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024/10/06 05:00:00+00,,,,,,TBD,382900,205574.27,205574.27,215852.99,5,2564.79586731662
106910,1009111,PB12S544,Regent from Webb Chapel to Countess,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,239500,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024/10/02 05:00:00+00,,,,,,TBD,239500,169611.54,205193.18,213901.16,13,1996.90650900437
106911,1009112,PB12S545,Rialto Dr from Glen Regal Dr to Bunche Dr,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,73000,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,,73000,73000,0,0,10,568.303259748744
106912,1009113,PB12S546,Roanoke Ave from Huron Dr to Mohawk Dr,Street Resurfacing ,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,53800,,2020/06/01 05:00:00+00,,2020/04/14 05:00:00+00,2018/05/01 05:00:00+00,2018/05/01 05:00:00+00,2018/05/15 05:00:00+00,2018/05/15 05:00:00+00,2018/08/30 05:00:00+00,2018/08/30 05:00:00+00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,2020/06/01 05:00:00+00,2020/04/14 05:00:00+00,2018/05/01 05:00:00+00,2018/05/15 05:00:00+00,2018/08/30 05:00:00+00,02,53800,53800,0,0,2,449.061927900981
106913,1009114,PB12S547,Rolling Vista Dr from Woodbriar Dr to Harvest Glen Dr,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,168900,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,168900,0,92065.61,96550.81,11,1408.94416695452
106914,1009115,PB12S548,Royal Club from Merrell to Regent,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,270400,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023/05/04 05:00:00+00,,,,,,TBD,270400,266096.76,266096.76,279374.59,13,2253.49915985662
106915,1009116,PB12S549,Royal Crest Dr from W Ricks Cir to Preston Rd,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,263400,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,263400,235087.63,223334.79,234344.99,11,2199.66859369744
106916,1009117,PB12S550,Rupley Ln from Sunland St to Jupiter Rd,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,153600,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,153600,168898.27,166872.94,174984.67,9,1281.43936433009
106917,1009118,PB12S551,Rustown Dr from Oates Dr to Inadale Ave,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,170400,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,170400,169554.86,169977.43,178357.17,2,1418.84450069708
106918,1009119,PB12S552,Sandra Lynn Dr from Dunaway Dr to Mandalay Dr,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,265100,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,,265100,265458.87,265458.87,278731.81,9,2209.2776984047
106919,1009120,PB12S553,Santa Clara Dr from Lakeland Dr to Ocalla Ave,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,242400,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,242400,123940.08,183170.04,192159.06,9,2025.18993274301
106920,1009121,PB12S554,Sebring Dr from Tioga St to Soft Wind Dr,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,176500,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024/08/30 05:00:00+00,,,,,,,176500,176500,0,0,8,1057.90951738711
106921,1009122,PB12S555,Selecman Dr from La Sobrina Dr to Foxworth Dr,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,37000,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024/10/02 05:00:00+00,,,,,,TBD,37000,3925.51,3925.51,4121.79,11,308.974834156482
106922,1009123,PB12S556,Shady Bend from Midway to Haydale,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,205900,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024/02/21 06:00:00+00,,,,,,11,205900,411800,0,0,13,1717.35141076662
106923,1009124,PB12S557,Shiloh Rd from Blyth Dr to Lockhart Ave,Street Resurfacing ,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,348400,,,,,2016/02/24 06:00:00+00,2016/02/24 06:00:00+00,2016/03/05 06:00:00+00,2016/03/05 06:00:00+00,2016/07/30 05:00:00+00,2016/07/30 05:00:00+00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2024/10/02 05:00:00+00,,,2016/02/24 06:00:00+00,2016/03/05 06:00:00+00,2016/07/30 05:00:00+00,TBD,348400,376400.04,27555.11,28512.1,7,2322.76396438274
106924,1009125,PB12S558,Shiloh Rd from Oates Dr to Larry Dr,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,177900,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,177900,177017.68,177458.84,186207.38,2,965.30450498107
106925,1009126,PB12S559,Silverton from Dennis to Caraway,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,124600,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,124600,123834.34,123834.34,130026.06,6,1041.71092491562
106926,1009127,PB12S560,Sondra Dr from Hillside Dr to Wendover Rd,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,234200,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,234200,131432.47,192595.41,201817.85,9,1954.55466954501
106927,1009128,PB12S561,Squaw Valley from End of Pavement to Crested Butte Dr,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,124700,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024/02/21 06:00:00+00,,,,,,TBD,124700,249400,0,0,12,780.002728688375
106928,1009129,PB12S562,Stefani Dr from Thackery St to Hillcrest Rd,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,128500,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023/05/04 05:00:00+00,,,,,,TBD,128500,257000,0,0,13,1073.49804883406
106929,1009130,PB12S563,Strayhorn Dr from Barnes Bridge Rd to Plummer Dr,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,193700,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,193700,191655.68,191655.68,198757.22,9,1228.07848393648
106930,1009131,PB12S564,Thackery from Waggoner to Royal,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,358800,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023/05/04 05:00:00+00,,,,,,,358800,359089.96,359089.96,377044.46,13,2722.68963506799
106931,1009132,PB12S565,Tibbs St from Royal Ln to W Ricks Cir,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,206900,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,206900,205873.84,206386.92,216561.61,11,1713.0856210802
106932,1009133,PB12S566,Timberview from Pensive to Webb Chapel,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,294800,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024/08/30 05:00:00+00,,,,,,,294800,284940.21,284940.21,298321.28,13,2454.52470057664
106933,1009134,PB12S567,Tisinger Ave from Aledo Dr to Estacado Dr,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,149200,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,149200,148460.02,148830.01,156167.19,9,1244.54181322359
106934,1009135,PB12S568,Tomlinson St from Graystone Dr to Meandering Way,Street Resurfacing ,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,98200,,,,,2018/04/25 05:00:00+00,2018/04/25 05:00:00+00,2018/05/01 05:00:00+00,2018/05/01 05:00:00+00,2018/08/30 05:00:00+00,2018/08/30 05:00:00+00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023/05/04 05:00:00+00,,,2018/04/25 05:00:00+00,2018/05/01 05:00:00+00,2018/08/30 05:00:00+00,TBD,98200,196400,0,0,12,824.780239887837
106935,1009136,PB12S569,Tulane St from Prestonshire Ln to Lupton Dr,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,51100,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023/05/04 05:00:00+00,,,,,,TBD,51100,50846.56,50973.28,53486.21,13,426.313926199425
106936,1009137,PB12S570,Tumbling Creek Trl from Leaning Oaks St to Alta Mesa Dr,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,152100,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,,152100,152100,0,0,8,1268.83089387154
106937,1009138,PB12S571,Velasco Ave from Abrams Rd to Pearson Dr,Street Resurfacing ,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,233200,,,,,2018/12/10 06:00:00+00,2018/12/10 06:00:00+00,2018/12/10 06:00:00+00,2018/12/10 06:00:00+00,2019/02/21 06:00:00+00,2019/02/21 06:00:00+00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024/12/11 06:00:00+00,,,2018/12/10 06:00:00+00,2018/12/10 06:00:00+00,2019/02/21 06:00:00+00,TBD,233200,190194.12,24970.01,20494.85,9,1944.29407566029
106938,1009139,PB12S572,Walmsley Ave from Montclair Ave to Willomet Ave,Street Resurfacing ,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,222200,,,,,,2018/04/25 05:00:00+00,2019/05/01 05:00:00+00,2019/05/01 05:00:00+00,2019/05/01 05:00:00+00,2019/05/01 05:00:00+00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,2018/04/25 05:00:00+00,2019/05/01 05:00:00+00,2019/05/01 05:00:00+00,06,222200,18633.86,18633.86,19294.14,6,1607.38107018345
106939,1009140,PB12S573,Waterview Rd from Buckner Blvd to dead end,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,166000,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,166000,162855.47,163267.12,171430.48,9,1202.06031656878
106940,1009141,PB12S574,West Shore Dr from Tokalon Dr to Meadow Lake Ave,Street Resurfacing ,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,273300,,,,,,2021/02/24 06:00:00+00,,2021/03/05 06:00:00+00,,2021/07/03 05:00:00+00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024/11/23 06:00:00+00,,,2021/02/24 06:00:00+00,2021/03/05 06:00:00+00,2021/07/03 05:00:00+00,TBD,273300,34458.09,29267.44,24022.75,9,1647.01303648948
106941,1009142,PB12S575,Western St from Sunnyside Ave to Cockrell Hill Rd,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,103000,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,,103000,103000,0,0,1,855.773483842861
106942,1009143,PB12S576,White Rose Trl from end of pavement to Trails End Dr,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,100100,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,100100,99603.54,99851.77,104774.37,11,548.30779787963
106943,1009144,PB12S577,Wild Oak Dr from Highland Rd to Stonycreek Dr,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,140000,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,140000,49418.61,89666.37,94149.69,7,1168.43509338671
106944,1009145,PB12S578,Wilton Ave from Ravinia Dr to Hampton Rd,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,428900,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024/10/06 05:00:00+00,,,,,,TBD,428900,426572.86,427836.4,448928.35,1,3626.80728135413
106945,1009146,PB12S579,Windy Ridge Dr from Meadowcreek Dr to Arbor Downs Dr,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,137000,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,137000,60895.61,111465,117038.25,"11,12",1142.72093496589
106946,1009147,PB12S581,Wonderland Trl from Northaven Rd to Peter Pan Dr,,2012,Street and Transportation,Street Resurfacing,Complete,STS,Christopher Lutz,214-671-0077,christopher.lutz@dallas.gov,269200,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024/02/21 06:00:00+00,,,,,,TBD,269200,538400,0,0,13,2243.46396603784
106947,1009148,PB12S580,Wofford Dr from James St to Elmira St,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,179900,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,179900,179007.76,179453.88,188300.8,7,1846.37492782384
106948,1009149,PB12S582,Woodshire Dr from Kirnwood Dr to Clearwood Dr,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,304300,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024/08/30 05:00:00+00,,,,,,,304300,329075.46,329075.46,344547.92,8,2521.60407698752
106949,1009150,PB12S584,Autumn Woods Trl from W. Red Bird Ln to Highcrest Dr,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,352200,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2025/01/18 06:00:00+00,,,,,,TBD,352200,467107.19,364382.04,381987.37,3,2730.03836807112
106950,1009151,PB12S583,Ann Arbor Ave from Bonnie View Rd To Cranfill Dr,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,178100,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,,178100,176383.51,176383.51,185202.69,4,1651.3958495182
106951,1009152,PB12S585,Bonnie View Rd from Cummings St To Great Trinity Forest Way,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,271500,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024/07/27 05:00:00+00,,,,,,,271500,271757.17,271757.17,285345.02,4,1630.67394588003
106952,1009153,PB12S586,Bowling Brook Dr from Humoresque Dr To Lazy River Dr,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,121800,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,,121800,121800,0,0,3,1129.02094991424
106953,1009154,PB12S587,Caravan Trl from Singing Hills Dr to Lazy River Dr,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,263400,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,263400,57483.39,170780.21,178798.03,3,2359.682107964
106954,1009155,PB12S588,Deerwood Dr from Library Ln To End of Pavement,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,59600,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,59600,59304.4,59452.2,62383.13,8,432.760647966028
106955,1009156,PB12S589,Humphrey Dr from Linfield Rd To Seaton Dr,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,84900,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,84900,84478.92,84689.46,88864.58,4,787.428855958951
106956,1009157,PB12S590,Lake Placid from Reynoldston Ln to Swansee St,,2012,Street and Transportation,Street Resurfacing,Complete,STS,,,,486800,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024/07/27 05:00:00+00,,,,,,TBD,486800,289463.58,287974.08,301625.11,3,2501.36654054599
106957,1009158,PB12S591,Lazy River Dr from Red Bird Ln to University Hills Blvd,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,672300,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2024/08/30 05:00:00+00,,,,,,TBD,672300,414518.11,540076.63,557385.58,"3,8",5643.9551755759
106958,1009159,PB12S593,Matagorda Dr from Marblehead Dr to Lake Placid Dr,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,200800,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024/10/06 05:00:00+00,,,,,,TBD,200800,190030.76,190030.76,190030.76,3,1653.97293356225
106959,1009160,PB12S592,Linfield Rd from Seay Dr To Humphrey Dr,,2012,Street and Transportation,Street Resurfacing,Complete,PBW,,,,57700,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023/05/04 05:00:00+00,,,,,,TBD,57700,42558.73,51900.99,52930.56,4,535.001184399876
