OBJECTID,ProjectNum,ProjectID,Name,Description,ProgramYr,Program,Category,Status,Department,Manager,Phone,Email,BondAmount,DsgnAwardA,DsgnAwardE,DsgnCmpltA,DsgnCmpltE,CnstAwardA,CnstAwardE,CnstStartA,CnstStartE,CnstCmpltA,CnstCmpltE,CD01,CD02,CD03,CD04,CD05,CD06,CD07,CD08,CD09,CD10,CD11,CD12,CD13,CD14,CDCW,LastModDt,DsgnAwardC,DsgnCmpltC,CnstAwardC,CnstStartC,CnstCmpltC,District,OrigBudgeAmt,CurrentBudget,AmountPaid,CurrentCommit,DistrictCurrent,Shape__Length
47586,1011964,PB17V300,N Munger Blvd from Tremont St to Worth St,Group Number: 17-1410,2017,Street and Transportation,Street Reconstruction Thoroughfares,Under Construction,PBW,Michael Athanasius,,michael.athanasius@dallas.gov,695402,2019/06/12 05:00:00+00,2019/06/12 05:00:00+00,2022/05/29 05:00:00+00,2022/05/29 05:00:00+00,2023/03/08 06:00:00+00,2023/03/08 06:00:00+00,,2024/12/14 06:00:00+00,,2025/10/31 05:00:00+00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2025/02/01 06:00:00+00,2019/06/12 05:00:00+00,2022/05/29 05:00:00+00,2023/03/08 06:00:00+00,2024/12/14 06:00:00+00,2025/10/31 05:00:00+00,14,695402,1528137.86,485553.58,999009.61,14,369.464886417917
47587,1011965,PB17V302,Merit from Church Hill Way to LBJ,Part of Street Thoroughfare Group 17-1107,2017,Street and Transportation,Street Reconstruction Thoroughfares,Under Construction,PBW,Sirak Bahta,214-948-4440,Sirak.Bahta@Dallascityhall.com,3000000,2019/04/24 05:00:00+00,2019/04/24 05:00:00+00,2023/06/21 05:00:00+00,2023/06/21 05:00:00+00,2023/09/27 05:00:00+00,2023/09/27 05:00:00+00,,2024/09/09 05:00:00+00,,2025/11/12 06:00:00+00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2025/02/01 06:00:00+00,2019/04/24 05:00:00+00,2023/06/21 05:00:00+00,2023/09/27 05:00:00+00,2024/09/09 05:00:00+00,2025/11/12 06:00:00+00,11,3000000,6887958.1,527095.66,3528796.42,11,1909.00237341255
47588,1011973,PB17V308,Morgan Dr from Plaza Blvd to Nandina Dr,Part of Street Reconstruction Thoroughfares Group 17-4008,2017,Street and Transportation,Street Reconstruction Thoroughfares,Under Construction,PBW,Ghassan Khayyat,,ghassan.khayyat@dallas.gov,689779,2019/08/14 05:00:00+00,2019/08/14 05:00:00+00,2023/05/24 05:00:00+00,2023/05/24 05:00:00+00,2023/09/27 05:00:00+00,2023/09/27 05:00:00+00,,2024/07/08 05:00:00+00,,2025/08/12 05:00:00+00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2025/02/01 06:00:00+00,2019/08/14 05:00:00+00,2023/05/24 05:00:00+00,2023/09/27 05:00:00+00,2024/07/08 05:00:00+00,2025/08/12 05:00:00+00,04,689780,4937792.17,254366.8,2340799.38,8,847.285771194324
47589,1011975,PB17V311,Merit Dr from Clodus Fields Dr to Churchill Way,Part of Street Thoroughfare Group 17-1107,2017,Street and Transportation,Street Reconstruction Thoroughfares,Under Construction,PBW,Sirak Bahta,214-948-4440,Sirak.Bahta@Dallascityhall.com,2559840,2019/04/24 05:00:00+00,2019/04/24 05:00:00+00,,2023/06/21 05:00:00+00,2023/09/27 05:00:00+00,2023/09/27 05:00:00+00,,2024/09/09 05:00:00+00,,2025/11/12 06:00:00+00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2025/02/01 06:00:00+00,2019/04/24 05:00:00+00,2023/06/21 05:00:00+00,2023/09/27 05:00:00+00,2024/09/09 05:00:00+00,2025/11/12 06:00:00+00,11,2559840,6226620.58,363064.01,3168890.22,11,1855.32385725233
47590,1011976,PB17V313,Webb Chapel Rd from Silverton Dr to Northaven Rd,Street Thoroughfare Project,2017,Street and Transportation,Street Reconstruction Thoroughfares,Under Construction,PBW,Sirak Bahta,214-948-4440,Sirak.Bahta@Dallascityhall.com,3018832,2019/01/23 06:00:00+00,2019/01/23 06:00:00+00,2023/03/28 05:00:00+00,2023/03/28 05:00:00+00,2023/08/09 05:00:00+00,2023/08/09 05:00:00+00,,2024/09/21 05:00:00+00,,2025/11/15 06:00:00+00,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2025/02/05 06:00:00+00,2019/01/23 06:00:00+00,2023/03/28 05:00:00+00,2023/08/09 05:00:00+00,2024/09/21 05:00:00+00,2025/11/15 06:00:00+00,13,3018832,10070752.37,2226402.7,4984221.75,"6,13",1536.42929023577
47591,1011978,PB17V316,N Hall St from Ross Ave to Munger Blvd,Part of Street Reconstruction Group 17-1409. This project consists of  the reconstruction of 26-feet concrete pavement.  ,2017,Street and Transportation,Street Reconstruction Thoroughfares,Under Construction,PBW,Curran Stokes,,curran.stokes@dallas.gov,765799,2019/02/13 06:00:00+00,2019/02/13 06:00:00+00,2021/07/14 05:00:00+00,2021/07/14 05:00:00+00,2021/09/22 05:00:00+00,2021/09/22 05:00:00+00,2023/10/16 05:00:00+00,2023/10/16 05:00:00+00,,2025/03/03 06:00:00+00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2025/02/01 06:00:00+00,2019/02/13 06:00:00+00,2021/07/14 05:00:00+00,2021/09/22 05:00:00+00,2023/10/16 05:00:00+00,2025/03/03 06:00:00+00,14,765799,1342947.19,556206.16,1184487.12,14,814.214322559024
47592,1011980,PB17V317,N Hall St from Munger Ave to Cochran St,Part of Street Reconstruction Group 17-1409. This project consists of  the reconstruction of 26-feet concrete pavement.  ,2017,Street and Transportation,Street Reconstruction Thoroughfares,Under Construction,PBW,Curran Stokes,,curran.stokes@dallas.gov,359856,2019/02/13 06:00:00+00,2019/02/13 06:00:00+00,2021/07/14 05:00:00+00,2021/07/14 05:00:00+00,2021/09/22 05:00:00+00,2021/09/22 05:00:00+00,2023/10/16 05:00:00+00,2023/10/16 05:00:00+00,,2025/03/03 06:00:00+00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2025/02/01 06:00:00+00,2019/02/13 06:00:00+00,2021/07/14 05:00:00+00,2021/09/22 05:00:00+00,2023/10/16 05:00:00+00,2025/03/03 06:00:00+00,14,359856,750112.86,186908.83,523263.01,14,382.984566361929
47593,1011981,PB17V318,N Hall St from Cochran St to Central Expwy Srv Rd,Part of Street Reconstruction Group 17-1409. This project consists of  the reconstruction of 26 to 30-feet concrete pavement.  ,2017,Street and Transportation,Street Reconstruction Thoroughfares,Under Construction,PBW,Curran Stokes,,curran.stokes@dallas.gov,516797,2019/02/13 06:00:00+00,2019/02/13 06:00:00+00,2021/07/14 05:00:00+00,2021/07/14 05:00:00+00,2021/09/22 05:00:00+00,2021/09/22 05:00:00+00,2023/10/16 05:00:00+00,2023/10/16 05:00:00+00,,2025/03/03 06:00:00+00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2025/02/01 06:00:00+00,2019/02/13 06:00:00+00,2021/07/14 05:00:00+00,2021/09/22 05:00:00+00,2023/10/16 05:00:00+00,2025/03/03 06:00:00+00,14,516797,575435.15,139721.83,484700.41,14,361.490471046687
47594,1011982,PB17V319,N Munger Blvd from Worth St to Junius St,Group Number: 17-1410,2017,Street and Transportation,Street Reconstruction Thoroughfares,Under Construction,PBW,Michael Athanasius,,michael.athanasius@dallas.gov,620156,2019/06/12 05:00:00+00,2019/06/12 05:00:00+00,2022/05/29 05:00:00+00,2022/05/29 05:00:00+00,2023/03/08 06:00:00+00,2023/03/08 06:00:00+00,,2024/12/14 06:00:00+00,,2025/10/31 05:00:00+00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2025/02/01 06:00:00+00,2019/06/12 05:00:00+00,2022/05/29 05:00:00+00,2023/03/08 06:00:00+00,2024/12/14 06:00:00+00,2025/10/31 05:00:00+00,03,620157,1224952.25,453791.1,834479.49,14,329.720176845489
47595,1012591,PB17V928,Frankford Rd from Preston Rd to Hillcrest Rd,"Street Resurfacing / Repair, Signals, and  Fiber InterconnectThe 2nd Phase was awarded to Gadberry Construction. Construction started May 6th. Construction is about 45% complete. Finished all drill shafts for the intersections of Hillcrest and Davenport.",2017,Street and Transportation,Street Resurfacing,Under Construction,PBW,Dhiyaa Tohme,,dhiyaa.tohme@dallas.gov,1754016,,,,,2024/01/24 06:00:00+00,2024/01/24 06:00:00+00,2024/05/06 05:00:00+00,2024/05/06 05:00:00+00,,2025/06/30 05:00:00+00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2025/02/01 06:00:00+00,,,2024/01/24 06:00:00+00,2024/05/06 05:00:00+00,2025/06/30 05:00:00+00,12,1754016,735343.27,1941007.97,818397.75,12,3994.33531028687
47596,1012596,PB17V933,Frankford Rd from Hillcrest Rd to Coit Rd,"Street Resurfacing / Repair, Signals, and  Fiber InterconnectThe 2nd Phase was awarded to Gadberry Construction. Construction started May 6th. Construction is about 45% complete. Finished all drill shafts for the intersections of Hillcrest and Davenport.",2017,Street and Transportation,,Under Construction,PBW,Dhiyaa Tohme,,dhiyaa.tohme@dallas.gov,2212007,,,,,,2024/01/24 06:00:00+00,,2024/05/06 05:00:00+00,,2025/06/30 05:00:00+00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2025/02/01 06:00:00+00,,,2024/01/24 06:00:00+00,2024/05/06 05:00:00+00,2025/06/30 05:00:00+00,12,2212007,1899484.78,2806564.65,4117633.8,12,5080.92399840747
47597,1012648,PB17V985,Casa View Street Improvements,"Streetscape / Urban Design Casa View Complete Street Project - Gus Thomasson Rd from Ferguson Rd to Joaquin Dr and Fergusson Rd from Joaquin Dr to San Medina Ave. Reduces current roadway from 6 lanes to 4 lanes.  The project will include the installation of wider sidewalks, pedestrian lighting and landscaping. ",2017,Street and Transportation,Streetscape / Urban Design,Under Construction,PBW,Kathie Parmelee,214-948-4482,kathie.parmelee@dallas.gov,6300000,2019/08/14 05:00:00+00,2019/08/14 05:00:00+00,2023/07/07 05:00:00+00,2023/07/07 05:00:00+00,2023/09/27 05:00:00+00,2023/09/27 05:00:00+00,,2025/01/20 06:00:00+00,,2026/04/27 05:00:00+00,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2025/02/05 06:00:00+00,2019/08/14 05:00:00+00,2023/07/07 05:00:00+00,2023/09/27 05:00:00+00,2025/01/20 06:00:00+00,2026/04/27 05:00:00+00,"09,02",6300000,1180737.76,549454.87,8942250.5,"2,9",2427.15477003473
47598,1012650,PB17V987,Ferguson Rd from Oates Dr to Lakeland Dr,Streetscape/Urban Design,2017,Street and Transportation,Streetscape / Urban Design,Under Construction,PBW,Yessenia Ojeda,2149484669,yessenia.ojeda@dallas.gov,521250,2019/01/15 06:00:00+00,2019/01/15 06:00:00+00,2023/09/29 05:00:00+00,2023/09/29 05:00:00+00,2024/02/28 06:00:00+00,2024/02/28 06:00:00+00,2024/05/08 05:00:00+00,2024/05/08 05:00:00+00,,2025/04/01 05:00:00+00,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2025/02/06 06:00:00+00,2019/01/15 06:00:00+00,2023/09/29 05:00:00+00,2024/02/28 06:00:00+00,2024/05/08 05:00:00+00,2025/04/01 05:00:00+00,07,521250,-140029.28,719533.77,1486136.79,"2,7",7912.91143336875
47599,1012652,PB17V988,Jefferson Blvd from Adams Ave to Polk St,Part of Project Group 17-1011. Streetscape/Urban Design,2017,Street and Transportation,Streetscape / Urban Design,Under Design,PBW,Yessenia Ojeda,2149484669,yessenia.ojeda@dallas.gov,1000000,2018/12/12 06:00:00+00,2018/12/12 06:00:00+00,,2025/05/12 05:00:00+00,,2025/08/27 05:00:00+00,,2025/09/15 05:00:00+00,,2026/12/15 06:00:00+00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025/02/01 06:00:00+00,2018/12/12 06:00:00+00,2025/05/12 05:00:00+00,2025/08/27 05:00:00+00,2025/09/15 05:00:00+00,2026/12/15 06:00:00+00,01,1000000,289871.19,37637.58,128571.26,1,2830.25528339677
47600,1012653,PB17V991,North Boulevard Terrace Extension/Bridge to Plymouth,"Target Neighborhood, The scope of work for this project are as followed:Connecting North Boulevard Terrace from existing end of pavement to Plymouth Road.Construct N. Boulevard new pavement of 26-feet wide with 6-inch thick reinforced concrete pavement, curb and gutter, and 6-foot reinforced concrete sidewalk.Construct new bridge over Coombs Creek 36 feet wide as an extension of Bahama Drive and its bike lanes on both sides.",2017,Street and Transportation,Target Neighborhood,Under Design,PBW,Adan Frias,214-948-4228,adan.frias@dallas.gov,2143750,2019/01/09 06:00:00+00,2019/01/09 06:00:00+00,,2025/06/18 05:00:00+00,,2025/10/22 05:00:00+00,,2025/10/29 05:00:00+00,,2027/04/29 05:00:00+00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025/02/01 06:00:00+00,2019/01/09 06:00:00+00,2025/06/18 05:00:00+00,2025/10/22 05:00:00+00,2025/10/29 05:00:00+00,2027/04/29 05:00:00+00,01,2143750,649175.04,180255.23,965171.23,1,466.550458495001
47601,1012654,PB17V990,Jefferson/Twelfth Connector Lane Diet/Removal,"Target Neighborhood- The scope of this project will involve the removal of Jefferson/Twelfth Connector, re-establishment of the north-south connection of residential streets and alleys, and the creation of green open spaces.",2017,Street and Transportation,Target Neighborhood,Under Construction,PBW,Adan Frias,214-948-4228,adan.frias@dallas.gov,2000000,2018/12/12 06:00:00+00,2018/12/12 06:00:00+00,,2023/02/04 06:00:00+00,,2023/05/24 05:00:00+00,,2023/10/02 05:00:00+00,,2025/08/30 05:00:00+00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025/02/05 06:00:00+00,2018/12/12 06:00:00+00,2023/02/04 06:00:00+00,2023/05/24 05:00:00+00,2023/10/02 05:00:00+00,2025/08/30 05:00:00+00,01,2000000,6913316.65,2875600.56,4311111.64,1,1231.90815928337
47602,1012655,PB17V992,12th St from Upton to 200 ft East of Upton,Part of Target Neighborhood Group 17-4010. The improvements will include new 6â€ thick 27 feet B-B wide Reinforced Concrete Pavement. ,2017,Street and Transportation,Target Neighborhood,Under Design,PBW,Hani Jaser,2149484124,hani.jaser@dallas.gov,347603,2018/11/14 06:00:00+00,2018/11/14 06:00:00+00,,2024/09/04 05:00:00+00,,2025/01/08 06:00:00+00,,2025/04/01 05:00:00+00,,2026/04/01 05:00:00+00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2025/02/01 06:00:00+00,2018/11/14 06:00:00+00,2024/09/04 05:00:00+00,2025/01/08 06:00:00+00,2025/04/01 05:00:00+00,2026/04/01 05:00:00+00,04,347604,324341.6,30631.65,72442.39,4,201.210662497878
47603,1012656,PB17V993,Alley Improvement between 8th St & Church from IH 35E to N Cliff,Part of Target Neighborhood Group 17-4010. This project consists of  the reconstruction of 10-feet concrete pavement ,2017,Street and Transportation,Target Neighborhood,Under Design,PBW,Hani Jaser,2149484124,hani.jaser@dallas.gov,236514,2018/11/14 06:00:00+00,2018/11/14 06:00:00+00,,2024/08/11 05:00:00+00,,2025/01/08 06:00:00+00,,2025/04/01 05:00:00+00,,2026/04/01 05:00:00+00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2025/02/01 06:00:00+00,2018/11/14 06:00:00+00,2024/08/11 05:00:00+00,2025/01/08 06:00:00+00,2025/04/01 05:00:00+00,2026/04/01 05:00:00+00,04,236515,176552.25,15779.61,31693.21,4,617.01357165242
47604,1012657,PB17V994,Alley Improvement between Ewing Ave & Upton from Viola to Clarendon,Part of Target Neighborhood Group 17-4010,2017,Street and Transportation,Target Neighborhood,Under Design,PBW,Hani Jaser,2149484124,hani.jaser@dallas.gov,176060,2018/11/14 06:00:00+00,2018/11/14 06:00:00+00,,2025/02/24 06:00:00+00,,2025/05/07 05:00:00+00,,2025/07/07 05:00:00+00,,2028/05/28 05:00:00+00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024/12/15 06:00:00+00,2018/11/14 06:00:00+00,2025/02/24 06:00:00+00,2025/05/07 05:00:00+00,2025/07/07 05:00:00+00,2028/05/28 05:00:00+00,04,176061,192173.72,13178.3,20586.74,4,310.813170063798
47605,1012658,PB17V995,Upton St from I-35 E to 12th St,Part of Target Neighborhood Group 17-4010. The improvements will include new 6â€ thick 27 feet B-B wide Reinforced Concrete Pavement ,2017,Street and Transportation,Target Neighborhood,Under Design,PBW,Hani Jaser,2149484124,hani.jaser@dallas.gov,566909,2018/11/14 06:00:00+00,2018/11/14 06:00:00+00,,2024/08/14 05:00:00+00,,2025/01/08 06:00:00+00,,2025/04/01 05:00:00+00,,2026/04/01 05:00:00+00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2025/02/01 06:00:00+00,2018/11/14 06:00:00+00,2024/08/14 05:00:00+00,2025/01/08 06:00:00+00,2025/04/01 05:00:00+00,2026/04/01 05:00:00+00,04,566909,258095.45,40946.53,147619.8,4,659.822877886423
47606,1012659,PB17V997,Rosemont Rd from Hillburn to Jim Miller,Target Neighborhood,2017,Street and Transportation,Target Neighborhood,Under Construction,PBW,Haider Twayej,,haider.twayej@dallas.gov,3268505,2018/12/12 06:00:00+00,2018/12/12 06:00:00+00,2023/06/19 05:00:00+00,2023/06/19 05:00:00+00,2023/09/27 05:00:00+00,2023/09/27 05:00:00+00,2024/03/06 06:00:00+00,2024/03/06 06:00:00+00,,2026/02/24 06:00:00+00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025/02/01 06:00:00+00,2018/12/12 06:00:00+00,2023/06/19 05:00:00+00,2023/09/27 05:00:00+00,2024/03/06 06:00:00+00,2026/02/24 06:00:00+00,05,3268505,12488592.72,1222506.65,6235527.71,5,3941.91329291083
47607,1012660,PB17V996,Rosemont Rd from Buckner to Hillburn,Target Neighborhood,2017,Street and Transportation,Target Neighborhood,Under Construction,PBW,Haider Twayej,,haider.twayej@dallas.gov,1522200,2018/12/12 06:00:00+00,2018/12/12 06:00:00+00,2023/06/19 05:00:00+00,2023/06/19 05:00:00+00,2023/09/27 05:00:00+00,2023/09/27 05:00:00+00,2024/03/06 06:00:00+00,2024/03/06 06:00:00+00,,2026/02/24 06:00:00+00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025/02/05 06:00:00+00,2018/12/12 06:00:00+00,2023/06/19 05:00:00+00,2023/09/27 05:00:00+00,2024/03/06 06:00:00+00,2026/02/24 06:00:00+00,05,1522200,4192671.78,271274.6,2083618.53,5,1666.24663970837
47608,1012662,PB17VA01,7704-78400 Carbondale St & 7703-7835 Brownville Ave (Alley Improvements),"Target Neighborhood - Project Group 17-7007Paving and drainage design of approximately 1,075 linear feet of 6-inch thick, 10 feet wide, reinforced concrete alley pavement. Also included is storm drainage for the alley to a maximum of approximately 300 linear feet.",2017,Street and Transportation,Target Neighborhood,Under Construction,PBW,Getachew Gulti,,getachew.gulti@dallas.gov,352261,2019/01/23 06:00:00+00,2019/01/23 06:00:00+00,,2023/12/20 06:00:00+00,,2024/09/11 05:00:00+00,,2025/02/03 06:00:00+00,,2026/07/29 05:00:00+00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2025/02/01 06:00:00+00,2019/01/23 06:00:00+00,2023/12/20 06:00:00+00,2024/09/11 05:00:00+00,2025/02/03 06:00:00+00,2026/07/29 05:00:00+00,07,352261,67715.38,39504.46,701412.09,7,1079.00229274186
47609,1012663,PB17VA02,Burma from Kiska St to Saipan St,"Target Neighborhood - Project Group 17-7007Paving and drainage design of approximately 1,000 feet (850 feet plus 150 feet for the three existing structures before the end of pavement) of 6-inch thick, 27 feet wide, 5 feet reinforced concrete sidewalks adjacent to the curb, and approximately 530 linear feet of storm drainage.",2017,Street and Transportation,Target Neighborhood,Under Construction,PBW,Getachew Gulti,,getachew.gulti@dallas.gov,640662,2019/01/23 06:00:00+00,2019/01/23 06:00:00+00,,2023/12/20 06:00:00+00,,2024/09/11 05:00:00+00,,2025/02/03 06:00:00+00,,2026/07/28 05:00:00+00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2025/02/01 06:00:00+00,2019/01/23 06:00:00+00,2023/12/20 06:00:00+00,2024/09/11 05:00:00+00,2025/02/03 06:00:00+00,2026/07/28 05:00:00+00,07,640662,1639834.11,104961.39,1412971.32,7,995.58673607259
47610,1012665,PB17VA04,Burma Rd from Carbondale St to Kiska St,"Target Neighborhood - Project Group 17-7007Paving and drainage design for approximately 1,350 feet of 6-inch thick, 27 feet wide, 5 feet reinforced concrete sidewalks adjacent to the curb approximately 1,000 linear feet of storm drainage design.",2017,Street and Transportation,Target Neighborhood,Under Construction,PBW,Getachew Gulti,,getachew.gulti@dallas.gov,767030,2019/01/23 06:00:00+00,2019/01/23 06:00:00+00,,2023/12/20 06:00:00+00,,2024/09/11 05:00:00+00,,2025/02/03 06:00:00+00,,2026/07/28 05:00:00+00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2025/02/01 06:00:00+00,2019/01/23 06:00:00+00,2023/12/20 06:00:00+00,2024/09/11 05:00:00+00,2025/02/03 06:00:00+00,2026/07/28 05:00:00+00,07,767030,2288944.87,129140.18,2241618.49,7,1363.02516212937
47611,1012666,PB17VA03,Fellows Ln from Saipan St to End of Pavement,"Target Neighborhood - Project Group 17-7007Paving and drainage design for approximately 750 feet of 6-inch thick, 27 feet wide, 5 feet reinforced concrete sidewalks adjacent to the curb, and approximately 720 linear feet of storm drainage design.",2017,Street and Transportation,Target Neighborhood,Under Construction,PBW,Getachew Gulti,,getachew.gulti@dallas.gov,563267,2019/01/23 06:00:00+00,2019/01/23 06:00:00+00,,2023/12/20 06:00:00+00,,2024/09/11 05:00:00+00,,2025/02/03 06:00:00+00,,2026/07/28 05:00:00+00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2025/02/01 06:00:00+00,2019/01/23 06:00:00+00,2023/12/20 06:00:00+00,2024/09/11 05:00:00+00,2025/02/03 06:00:00+00,2026/07/28 05:00:00+00,07,563267,682282.84,70445.5,637853.11,7,708.107988295367
47612,1012668,PB17VA06,5701-5745 Palo Pinto Ave & 5702-5746 Velasco Ave (Alley improvement),Target Neighborhood Group 17-1302,2017,Street and Transportation,Target Neighborhood,Under Construction,PBW,Kathie Parmelee,214-948-4482,kathie.parmelee@dallas.gov,211484,2019/03/27 05:00:00+00,2019/03/27 05:00:00+00,,2024/04/17 05:00:00+00,,2024/06/26 05:00:00+00,,2024/09/16 05:00:00+00,,2025/11/10 06:00:00+00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2025/02/01 06:00:00+00,2019/03/27 05:00:00+00,2024/04/17 05:00:00+00,2024/06/26 05:00:00+00,2024/09/16 05:00:00+00,2025/11/10 06:00:00+00,14,211484,221724.72,20496.5,238210.09,14,663.218485871984
47613,1012669,PB17VA07,Westshore From Santa Fe Trail To Alley North Of Coronado (New Roadway/Drainage And Sidewalk),"This project is Target Neighborhood project. Part of Alley, Street & Target Neighborhood Group 17-1302",2017,Street and Transportation,Target Neighborhood,Under Construction,PBW,Kathie Parmelee,214-948-4482,kathie.parmelee@dallas.gov,918750,2019/03/27 05:00:00+00,2019/03/27 05:00:00+00,,2024/04/17 05:00:00+00,,2024/06/26 05:00:00+00,,2024/09/16 05:00:00+00,,2025/11/10 06:00:00+00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2025/02/01 06:00:00+00,2019/03/27 05:00:00+00,2024/04/17 05:00:00+00,2024/06/26 05:00:00+00,2024/09/16 05:00:00+00,2025/11/10 06:00:00+00,14,918750,978027.9,50640.99,1457599.92,14,914.740927637595
47614,1012670,PB17VA08,Canada Drive from Westmoreland to Hampton,"Paving, Drainage, Bridge Replacement, Traffic signal at Westmoreland, Trinity Style Lighting, Water and Wastewater Improvements for Canada Dr from Westmoreland Rd to Hampton Road. Also includes Calypso Connector Rd - additional 1400 LF additional Lane of Traffic to South Canada Dr. crosses East side of Hampton bridge and connects to Calypso; added two additional Traffic Signals.",2017,Street and Transportation,Thoroughfares,Under Construction,PBW,Osiris Muhammad,214-948-4541,osiris.muhammad@dallas.gov,7600000,2015/03/25 05:00:00+00,2015/03/25 05:00:00+00,,2021/12/31 06:00:00+00,2022/09/28 05:00:00+00,2022/09/28 05:00:00+00,2023/01/31 06:00:00+00,2023/01/31 06:00:00+00,,2025/12/16 06:00:00+00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2025/02/01 06:00:00+00,2015/03/25 05:00:00+00,2021/12/31 06:00:00+00,2022/09/28 05:00:00+00,2023/01/31 06:00:00+00,2025/12/16 06:00:00+00,06,7600000,58479839.82,9746735.54,21792213.01,6,5218.26525424661
47615,1012674,PB17VA12,Columbia Ave/Main St from S Beacon St to Deep Ellum,"Thoroughfares, Complete Streets Improvements, including bike lanes, on Columbia Avenue/Main Street from South Beacon Street to Deep Ellum. ",2017,Street and Transportation,Complete Street,Under Design,PKR,John Sakwa,,john.sakwa@dallas.gov,4250000,2018/12/12 06:00:00+00,2018/12/12 06:00:00+00,,2025/03/28 05:00:00+00,,2025/07/25 05:00:00+00,,2025/10/30 05:00:00+00,,2028/05/30 05:00:00+00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2025/02/01 06:00:00+00,2018/12/12 06:00:00+00,2025/03/28 05:00:00+00,2025/07/25 05:00:00+00,2025/10/30 05:00:00+00,2028/05/30 05:00:00+00,"02,14",4250000,401577.44,876650.17,1197527.55,2,8212.03571126907
47616,1012675,PB17VA13,Camp Wisdom Rd from FM 1382 to Mountain Creek Pkwy,"Thoroughfare improvement project on Camp Wisdom Road from FM 1382 to Mountain Creek Parkway. This project will reconstruct 2,550 linear feet of existing asphalt roadway to a four-lane divided roadway with curb, gutter, sidewalks, a shared-use path, street lighting, a traffic signal upgrade at the intersection of FM 1382 and Camp Wisdom Road, and drainage improvements.",2017,Street and Transportation,Thoroughfares,Under Construction,PBW,Haider Twayej,,haider.twayej@dallas.gov,5741343,2019/01/23 06:00:00+00,2019/01/23 06:00:00+00,,2023/06/14 05:00:00+00,2023/09/27 05:00:00+00,2023/09/27 05:00:00+00,2024/03/18 05:00:00+00,2024/03/18 05:00:00+00,,2026/02/20 06:00:00+00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2025/02/01 06:00:00+00,2019/01/23 06:00:00+00,2023/06/14 05:00:00+00,2023/09/27 05:00:00+00,2024/03/18 05:00:00+00,2026/02/20 06:00:00+00,06,5741343,4279070.22,1698409.53,7644729.91,3,2450.48641952664
47617,1012677,PB17VA16,Commerce Street from Good Latimer to Exposition,"Paving, Drainage , Streetscape including landscaping, signal hardware and pedestrian lighting.04/27/2020",2017,Street and Transportation,Thoroughfares,Under Construction,PBW,Travis Coltharp,,travis.coltharp@dallas.gov,9700000,2019/11/13 06:00:00+00,2019/11/13 06:00:00+00,,2023/02/24 06:00:00+00,2023/09/27 05:00:00+00,2023/09/27 05:00:00+00,2024/04/15 05:00:00+00,2024/04/15 05:00:00+00,,2026/11/21 06:00:00+00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2025/02/01 06:00:00+00,2019/11/13 06:00:00+00,2023/02/24 06:00:00+00,2023/09/27 05:00:00+00,2024/04/15 05:00:00+00,2026/11/21 06:00:00+00,02,9700000,-6439372.6,6944977.61,26898045.56,2,3848.14979094986
